text,label
Today has been overwhelming for me so far.,Fear
I'm stressing about what to wear to the party.,Fear
My nerves are shot before this big presentation.,Fear
My mind is racing and I'm totally stressed out.,Fear
I feel overwhelmed by all these tasks due soon.,Fear
My anxiety is killing me right now seriously help.,Fear
Everything feels like it's falling apart today ugh.,Fear
Just had the worst panic attack in weeks again sigh.,Fear
This week has been incredibly tough for my mental health.,Fear
Why can't anything just go smoothly for once?!,Fear
Today has been an incredibly stressful day so far.,Fear
I'm getting really anxious about the future lately.,Fear
My mind is racing and I need to relax ASAP.,Fear
This week has been a total disaster for me mentally.,Fear
I'm on edge and can't seem to unwind tonight,Fear
I feel kinda overwhelmed with school right now.,Fear
I'm worried about this interview on Friday morning.,Fear
Today has been pretty nerve-wracking for me so far.,Fear
My heart is beating fast just thinking about it now.,Fear
I feel anxious about meeting new people tomorrow.,Fear
I'm on edge waiting to hear back from them already.,Fear
My anxiety is kicking in again already,Fear
Feeling a bit overwhelmed with work right now,Fear
Today is stressing me out more than usual,Fear
I'm getting a little nervous about the exam,Fear
My mind is racing and I need sleep badly,Fear
Not feeling too great about this situation,Fear
A bit worried about what's going to happen,Fear
My nerves are on edge today for some reason,Fear
10(suffix) Starting to freak out about the deadline,Fear
Today has been pretty anxiety-filled for me so far.,Fear
I'm worried about making ends meet this month financially.,Fear
My day has been a bit of a mess already.,Fear
Tomorrow's deadline is really stressing me out right now.,Fear
I'm really hoping I don't mess up this presentation tomorrow,Fear
My anxiety is getting the best of me today.,Fear
I feel really stressed about this deadline looming.,Fear
I'm getting anxious about this big decision ahead.,Fear
I feel like I'm losing control of things slowly.,Fear
My nerves are on edge waiting for this news update.,Fear
I'm freaking out a bit about this upcoming event.,Fear
I feel like I'm just waiting for something bad happen.,Fear
I'm getting a little nervous about this exam tomorrow.,Fear
Today is stressing me out more than usual.,Fear
This week has been super stressful so far for me.,Fear
I feel uneasy about what's happening at work right now.,Fear
I'm feeling pretty stressed about this upcoming test.,Fear
My day has been really overwhelming so far.,Fear
I'm getting a bit nervous about this job interview.,Fear
I'm feeling pretty uneasy about this situation at work.,Fear
Tomorrow's presentation is making me super anxious already.,Fear
"I've got a lot on my mind today, ugh.",Fear
Starting to feel a bit anxious about the weekend.,Fear
I'm getting a little worried about my schedule today.,Fear
Not sure if I can handle all this right now.,Fear
"Feeling a bit on edge, don't know why though.",Fear
My to-do list is making me kinda anxious today.,Fear
I'm getting a little nervous about this meeting later.,Fear
"Today is feeling pretty overwhelming so far, honestly",Fear
I'm getting really nervous about this exam tomorrow morning,Fear
I feel so overwhelmed with work right now,Fear
I'm stressing about this project that's due soon,Fear
I'm feeling really anxious about flying next week,Fear
My palms are sweating just thinking about it,Fear
I wish this uncertainty would just go away,Fear
I feel a bit overwhelmed with all these tasks.,Fear
I'm feeling a bit on edge about this meeting.,Fear
I'm feeling pretty anxious about this big change coming up,Fear
My day is already stressing me out big time.,Fear
I'm getting anxious about this upcoming exam somehow.,Fear
My mind is racing and I'm wide awake again.,Fear
Today's been one of those super frustrating days already.,Fear
My anxiety is creeping back in and it's annoying.,Fear
I'm feeling kinda stressed about this exam tomorrow.,Fear
I'm getting anxious about this project deadline soon.,Fear
"mmy day started off really rocky, hope it gets better.",Fear
I'm feeling really overwhelmed with work today already.,Fear
I'm getting anxious about this upcoming exam again.,Fear
My brain won't shut off and it's 3 am already.,Fear
I'm starting to freak out a little about tomorrow's plans.,Fear
This uncertainty is driving me crazy honestly.,Fear
My heart is racing just thinking about it all.,Fear
I need to take some deep breaths and relax ASAP,Fear
I've had better mornings than this one so far.,Fear
My nerves are totally shot today for some reason.,Fear
I'm stressing about this project at work suddenly.,Fear
My anxiety is kinda spiking right now honestly.,Fear
I feel really overwhelmed with school stuff lately too.,Fear
This waiting game is killing me slowly today though.,Fear
My stomach is in knots over this upcoming test probably.,Fear
I've been having some weird anxiety dreams lately too often.,Fear
I think stress might be taking over my life slowly,Fear
I'm freaking out about this exam tomorrow morning already,Fear
I feel like I'm having a panic attack or something,Fear
Today has been super overwhelming for me so far,Fear
I'm so anxious about this job interview tomorrow ugh,Fear
I feel like I'm going to throw up from stress,Fear
My heart is racing and I just want to escape,Fear
I'm literally shaking from anxiety and it's embarrassing,Fear
My mind keeps racing and I'm feeling overwhelmed.,Fear
I'm stressing out about this deadline at work now.,Fear
Today's been pretty tough and I'm feeling drained already.,Fear
My anxiety is starting to get the best of me.,Fear
"Lately, my thoughts have been a total jumbled mess.",Fear
I'm freaking out a bit about my finances right now.,Fear
I'm really hoping everything works out okay today.,Fear
I'm feeling kinda stressed about this deadline tomorrow.,Fear
I'm getting a bit anxious about the test next week.,Fear
I'm worried I might forget something important later.,Fear
I'm starting to feel a bit overwhelmed by all this.,Fear
I'm getting a little nervous about the meeting today.,Fear
My mind is racing and I feel so overwhelmed.,Fear
I'm having a major panic attack in public rn.,Fear
"This uncertainty is killing me, honestly can't sleep.",Fear
I'm so anxious about what's gonna happen next.,Fear
I'm feeling a bit overwhelmed with work today somehow,Fear
I have a weird feeling about this meeting tomorrow,Fear
I'm stressing about this deadline more than I should,Fear
I have a nagging feeling that I forgot something important,Fear
My day is already feeling pretty overwhelming somehow?,Fear
I have too many things to do today ughhh...,Fear
I'm feeling kind of anxious about this job interview later...,Fear
My schedule is totally insane next week,Fear
Today feels like its dragging on forever so far...,Fear
I have this weird nervous energy right now idk why,Fear
My mind keeps wandering back to that one worry...,Fear
I'm freaking out over this exam tomorrow morning already,Fear
My anxiety is killing me right now honestly,Fear
I feel so overwhelmed with work and life stuff,Fear
Today has been a super stressful day for me,Fear
I'm really worried about my future right now idk,Fear
My mind won't stop racing at night it's exhausting,Fear
I feel like I'm losing control of everything slowly,Fear
This week has been way too much for me mentally,Fear
.I'm seriously considering calling in sick tomorrow lol,Fear
"Too much on my plate right now, it's crazy.",Fear
I'm starting to feel really nervous about this trip.,Fear
"My brain won't shut off at night, it's frustrating.",Fear
Today is not going well at all for me,Fear
I feel completely overwhelmed with work and life,Fear
My mind is racing and I'm getting nowhere,Fear
I just want to hide from everything today,Fear
My nerves are shot and I need a break ASAP,Fear
Today is already feeling pretty hectic to me.,Fear
I'm not sure if I can handle all this pressure.,Fear
My mind is racing with thoughts and worries tonight.,Fear
I'm a bit nervous about what's going to happen next.,Fear
My anxiety is through the roof right now omg.,Fear
I'm having a major panic attack in public.,Fear
Today is just too much for me to handle.,Fear
My mind is racing and I'm so anxious rn.,Fear
I'm really struggling to breathe right now lol no joke.,Fear
Everything feels like it's crashing down on me today.,Fear
I'm so done with today already and it's only morning,Fear
This waiting game is making me super anxious.,Fear
My nerves are acting up and it's frustrating.,Fear
I'm starting to feel a bit uneasy about tomorrow.,Fear
I'm getting a little worried about this deadline now.,Fear
My to-do list is stressing me out today somehow.,Fear
I feel pretty overwhelmed with school right now honestly.,Fear
"Today's been tough, can't wait for the weekend already.",Fear
I'm having trouble sleeping due to this stress lately.,Fear
This traffic is making me super anxious and late.,Fear
My anxiety's been acting up a lot this week sadly.,Fear
I'm starting to feel really nervous about the exam tomorrow.,Fear
This situation is making me really uncomfortable and anxious.,Fear
My mind's racing with all these what-ifs tonight ugh.,Fear
I'm getting anxious about this upcoming deadline.,Fear
I'm worried about what's going to happen next.,Fear
I'm starting to freak out a little bit here.,Fear
Cannot shake off this uneasy feeling today somehow.,Fear
