tid	text	admiration	amusement	anger	annoyance	approval	boredom	calmness	caring	courage	curiosity	desire	despair	disappointment	disapproval	disgust	doubt	embarrassment	envy	excitement	faith	fear	frustration	gratitude	greed	grief	guilt	indifference	joy	love	nervousness	nostalgia	optimism	pain	pride	relief	sadness	surprise	trust
144768	For suddenly the old Chinaman shuffled to her side, unobtrusively turned his back towards her.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
145562	I have no space to finish the picture of the stupid misery which, Buchanan says, was ruining his intellect, while it starved his body.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
145666	If she read a silent question in Percy Hill’s eyes she purposely appeared dull and impenetrable.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
145767	There being no "facts," Zola's laborious series is futile; it may be true to art, but it is not true to life.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145826	Upon one of the empty bottles I saw the name of a friend of mine, who had been in great affliction from the loss of his wife.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
146356	He glanced at the lower throne and found it as he expected, empty; and he saw at once that his little highness was not only prince consort, but also supreme judge in the kingdom.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
146715	I am cast upon a horrible, desolate island, void of all hope of recovery.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
147149	They are countless, voiceless, hopeless as those fallen or fleeing on Before the high Kings' horses in the granite of Babylon.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147246	Never have I known such a horror of fear as fell on me now, helpless and dumb, a sheep given over to the slaughter, in that dark chamber, which was wondrous lown, {26} alone with my deadly foe.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147386	Her baby had not had its welcome; she knew nothing, cared for nothing, felt nothing but the chill of the blood that stood still in her veins, and the choking of the heart that hardly beat.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
147410	When a child, I was abandoned to every vicissitude--and I am lost.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147524	It is depressing, cold and passionless, dirty and bloody; the electricity of life has gone from the air, and the wine of life-blood is spilt, it seems, so needlessly upon the ground.	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
147678	I know I lost heart, and began to wring my hands and to cry out that we should die, and Bill Seaman told me since that he was quite as frightened as I was.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
147959	Mr. Keep saw at once that he was guilty, and despaired of being able to do any thing to save him.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
148074	Involuntarily I raised my arm to ward off the threatened blow, raging despair in my heart.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148090	Ill and helpless, he was incapable of doing anything but weep in despair at the thought of being obliged to return to his native place.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
148163	Blond, in vain calling for help: the entrance of the servants but added to the distress which prevailed.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148839	Positively I feel as downcast as the hot-brained youth of Macedon when no more worlds were left for him to conquer.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
148928	Lonely and forsaken, Jack took his old seat on the porch and pondered.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
149126	You are altogether miserable, and Iaveh does not come to your help.	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
149259	He felt as though he were the last person alive in the world, and it was a battle to keep back the tears when thoughts of Freddy Farmer kept crowding back into his head.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
150419	Malo_, and _Mont St. Michel_; the latter of which I give up--as an hopeless object of attainment.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150457	I walked about with a pistol in my belt, a hunk of bread and cheese in my pocket, and slowly growing despair in my heart.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150743	Afterwards Zertucha attempted to blacken Maceo's memory by declaring that he was disheartened and desperate, and that his death was the result of his own folly.	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
161006	Nay, thine arms more closely fold me, And thine eyes begin to weep!	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
161181	She understood; but she gave no sign, save that her skin blanched to a more deathly pallor, and she exclaimed in a voice of poignant regret: "Have we kept silence all these long hours only for this?	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
162264	If he were upset he would cover his face with chalk and walk about shaking his head in a dejected way, muttering, “Tobah, tobah,” Alas!	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
162344	You have killed something that I had thought to be almost eternal."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163565	THERE was a time when meadow, grove, and stream, The earth, and every common sight To me did seem Apparelled in celestial light, The glory and the freshness of a dream.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
165735	Fantastic and remote though this grass street was with its purple flowers and the golden spires, and the world ending at its opposite pavement, yet I breathed more happily to see something again that I had seen before.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
170860	For she loved too well to have once forgot The time and the place of their trysting true.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
173324	I tell you I'm tired of Aunt Louisa, though she's easier than she was.	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173544	I confess, he particularly desired that Ezra Cohen should not keep a shop.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
174212	So he opened the window and called out, "Robert, I wish you would stop playing ball in the street."	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182415	I cannot bear the touch of my fingers or the sight of my face.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182572	My very soul sickened at the sight--the memory of Despard’s words came back--and if it had been possible to have felt any tender natural affection for them, this recollection would have destroyed it.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183341	Jean, looking at her, felt a sick distaste for the whole performance--this, then, was music--the goddess of his lonely soul!	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
183380	Wrath and execration fell, in particular, upon the head of Mr. Gladstone.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183494	I feel toward him such a repulsion that I could not write down two words.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187465	Sant Pathrick and all the others to boot, fwhat am I talkin' about?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191788	How did he fall?--I saw him late in the battle, safe and foremost."	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
191873	He stopped for a moment, then he asked, awkwardly, "I suppose what I asked you the other day is impossible?"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
201069	When she was beside the bed, she put both hands gently on one of Olivier's, which lay along his body, and stammered: “Oh, my poor friend!”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206471	It made me so jealous to see you holding my young men's hands!"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207408	This Cub stowed in his waistcoat-pocket and drove off with, and Rollins walked jealously homeward.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216232	It was borne in upon me that I had a history, or some record of trivialities that passed as such; and these little drifted relics of the past had curiously discounted the glamour of what was going to happen to-morrow.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216641	The great rooms downstairs were empty, but overhead were hurried footsteps and confused noises.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224120	It must be a wonderful spectacle, and I'd give a lot to be up there half an hour or so."	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232112	I was reared under Egypt's sunny skies; I have lain under her stately palms and watched the twinkling stars; I am a child of the East, and believe in the truths that are taught there.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
242479	With a shiver, she whispered above him, "I will come," and gently shut the door.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242503	But as we read, "He wist not what to say, for they were sore afraid."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
252481	For when in thine arms I wakened on the hazelled field of yore, Meseemed I had newly arisen to a world I knew no more, So much had all things brightened on that dewy dawn of day.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0
263236	All that I can remember is that he used to gamble like the very devil."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263874	Had she not gluttonously longed for more of the delectable marmalade made by the aged Sanchita?	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267646	And eyes there are which will not close to dream, For weeping and for thinking of the grave, The new-made grave, and the pale one within.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
267958	Soon wilt thou wipe my tears away; All my task upon earth is done; My poor father, old and gray, Slumbers beneath the churchyard stone.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
268288	I'm lonesome since I cross'd the hill, And o'er the moor and valley; Such heavy thoughts my heart do fill, Since parting with my Sally.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
268525	my daughter," he cried, while tears sprung from his aged eyes, like water from the rock of Horeb, "what a fatal passion is love!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
269310	Pensive at eve, down by the burn, Where oft the maid they used to hail, The shepherds now are heard to mourn For Lucy Gray of Allendale.”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
269390	with men must shed; She turning, sobs to her sweet waiting maids, Who weeping o'er her stand with bended heads: "Assemble, oh, my maids, in mourning here, The gods!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
269668	They sat together on the same chair, their arms encircling each other; they wept for the same dead; they had the same hope, and trust, and overflowing love in the living.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
271494	I miss them: so I suppose I am, as you say, a fool.”	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
275873	But think: if only I had been deposed eighteen years ago, what garnered happiness had been mine by now!’	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
279742	I was perfectly happy, while I was there; but now I feel as if I couldn't wait to be in our own home again, Billy, and gossip with you after dinner in the library.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
279765	It made a beautiful barnyard, but I missed my refuge, my stronghold.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
280033	Ah, I have only been with a poor child pining with homesickness; to-day I cannot speak a word with any other living soul."	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
280160	I soon told him how the owl had snapped me up and carried me away, and how anxious I was to get back home.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
281048	You have felt that already, and I trust that many an earnest cry has long ere this gone up from your homes for India.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
281257	I rise to face them ... yet recall through tears The quiet land of dreams.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
281626	Lying on his back, with a fearful wound, a poor young volunteer of some seventeen years old, was calling out, piteously, "Mother, mother, I want to see you!"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
281856	He has become lieutenant in the squadron, and must attend to service; but if he knew whom he could see here, as God is in heaven he would have taken leave and come with long steps.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
282025	When you see the must ferment in the vat, remember that just so in my heart the longing for you is gushing and flowing and bubbling.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
282182	Chebasset was not lively that summer; Judith grew lonesome, and more than once thought of Mather.	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
282672	His blood is full of the color and odor of his native landscape.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282793	In short, he had the old disease that makes a princess out of a poor girl in cow-skin shoes and a homespun frock, and had it all the worse that she kept her distance, as this one did.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
282829	The men of the Nineteenth and Twentieth Massachusetts would give anything to be there.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282994	Mother, still unable to lift her feet from the floor, opened the door to us, and reaching her, as I did, through that terrifying tempest, made her seem as lonely as a castaway on some gelid Greenland coast.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283354	If they were carried much farther north, would they not miss the islands?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283684	Freddie, with the expression of one who leads a forlorn hope, moved his Adam’s apple briskly up and down several times, and spoke.	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283926	Oh, sweeter than lark, Is the nightingale's song of sorrow, Of sorrow; But pleasure will come to-morrow.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
284562	or in Curius, whom the Samnites attempted to corrupt, who said, when refusing a very large quantity of gold for love of his country, that the Roman citizens did not desire to possess gold, but the possessors of the gold?	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284630	Ill, sad—missing Harry as well as her puppies—the ordinarily quiet, well-behaved dog fretted herself into a very frenzy of destructiveness, under the influence of which she roamed in secret all over the house, gratifying her gnawing and tearing propensities.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
286337	He was callous to everything, and there was such a wicked, devilish purpose in his look that my heart hardened grimly in the antagonism of man to man.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
286763	Then let us write, as coldly as you please, to Stephen, and tell him he is my father’s son.”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
286847	Honest, brave, and high-minded, he was also penurious and cold, and the ostentatious good humour of the colonists dashed itself in vain against his polite indifference.	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
286986	His entire attitude indicated hauteur, coldness and disdain for what he was hearing.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
287229	She had attacked his class, she was showing indifference to the usefulness and disinterestedness of his order.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
287739	Whether this indifference to strangers is indolence merely, or whether Herr Barhydt does not choose to be considered an inn-keeper, no one is enough in his secrets to divine.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
287950	I would go any length to sarve Charley Hanlon, but I care nothin' for him beyond an acquaintance, although I did like him a little, or I thought I did.”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
288282	I come now and then to the conclusion, owing to his small inconsideratenesses, that he intentionally avoids me and that things can't continue so.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
288547	I remained thunderstruck and rooted to the spot, until I saw the eyes of my hated rival fixed upon me, and, throwing off the spell that bound me, I assumed a proud, cold look.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
288734	He saluted as I came abreast of him, but his salutation was merely a perfunctory wave of a hand, an all-but-imperceptible nod and an inarticulate grunt.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
288906	yes; that is always the way: provided the Captain goes away happy, you don't care what becomes of me.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
290500	But as you are likely to stay in Carlingford, Frank, perhaps we could help you with the Rector," she concluded blandly, as she ate her biscuit.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
290843	She bade him a casual and demure good-night, which made him think he had been dreaming....	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
290955	Jessica was gay, extravagant, without much heart, and with no respect or affection for her own race and kindred.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
292831	Long, long he sought for his home and could not find it, wandering in the black darkness from end to end of the sleeping city.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292974	Q. Mr. Rehm, how much money did the house of Dickenson &c Leach give you?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294718	Innocence is indeed a glorious thing, only, on the other hand, it is very sad that it cannot well maintain itself, and is easily seduced.	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302289	Oh, I know we shall be so happy here; shan’t we, mother?”	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
302511	It was read--it was read with gushing and fast-flowing tears--tears of wild joy.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
305579	I am also without answer from your Mama, but do not feel so surprised as I know that about 2 months is the time necessary to have a return from Louisiana.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306262	The young man had never so much as given him a thought, and it was awkward to come on him so suddenly at a turn of the talk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
311465	Oh, dear heart, I love you!--I have loved you for longer than you know of just at present.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
311846	Miss Anna Hethbridge loved Seymour Michael with as great a love as her nature could compass.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
312253	Hah-Hah had all those graces which go to make a woman charming, and she was as deeply in love with Wah-Wah-Hoo as he with her.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
312516	I wish I dared to appeal through my true love for her to her own good sense once more.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
312821	I loved thee once; with love my heart inflamed Once sought thee, but my troubles I have blamed Upon thee, for the dreams which thou didst send.	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
313837	We loved each other too well on earth, and it is the same with us here.'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
313999	There was never in the world an affection like it; space has no part in it; I have felt my heart beat violently when I read your account of the throbbing of yours.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
314703	They clasped each other, fiercely, passionately, as though to crush out all remembrance of what had come between them.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
315045	The Crown Prince only uttered the two words, "My son," but in a tone of great affection.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318103	At these glorious reminiscences de Sigognac raised his head proudly, and held it high; he felt the pure blood of his ancestors throbbing in his veins, and his heart beat tumultuously.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
319822	From that day to this A. H. Fried has been my most zealous fellow-combatant.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
